kicker_name,kick_distance,kicking_team,kick_off_yard_line,kicking_start,kick_name,return_distance
R.Lindell,64,BUF,35,1.,J.McKnight,33
N.Folk,68,NYJ,35,-3.,B.Smith,23
N.Folk,58,NYJ,35,7.,J.Rogers,27
N.Folk,68,NYJ,35,-3.,B.Smith,30
R.Lindell,61,BUF,35,4.,J.McKnight,17
J.Brown,68,CIN,35,-3.,J.Jones,23
J.Tucker,70,BLT,35,-5.,B.Tate,28
J.Brown,68,CIN,35,-3.,J.Jones,19
J.Tucker,68,BLT,35,-3.,B.Tate,28
J.Brown,64,CIN,35,1.,J.Jones,21
J.Brown,68,CIN,35,-3.,J.Jones,22
J.Brown,72,CIN,35,-7.,J.Jones,30
O.Mare,62,CHI,35,3.,J.Bell,30
J.Hanson,67,DET,35,-2.,D.Hester,22
J.Hanson,45,DET,35,20.,K.Adams,15
J.Hanson,70,DET,35,-5.,D.Hester,10
J.Hanson,67,DET,35,-2.,D.Hester,27
S.Graham,68,HST,35,-3.,D.Karim,28
S.Graham,55,HST,35,10.,B.Sowell,11
P.McAfee,70,IND,35,-5.,D.Manning,18
P.McAfee,73,IND,35,-8.,K.Martin,24
S.Graham,66,HST,35,-1.,D.Karim,30
S.Graham,66,HST,35,-1.,D.Karim,101
P.McAfee,73,IND,35,-8.,K.Martin,31
P.McAfee,74,IND,35,-9.,K.Martin,38
G.Gano,70,CAR,35,-5.,T.Cadet,29
T.Morstead,63,NO,35,2.,A.Smith,25
G.Gano,73,CAR,35,-8.,D.Sproles,26
G.Gano,70,CAR,35,-5.,D.Sproles,13
G.Gano,73,CAR,35,-8.,D.Sproles,27
L.Tynes,60,NYG,35,5.,B.Brown,16
A.Henery,67,PHI,35,-2.,D.Wilson,29
L.Tynes,68,NYG,35,-3.,B.Boykin,24
L.Tynes,61,NYG,35,4.,B.Boykin,27
L.Tynes,60,NYG,35,5.,B.Boykin,33
P.Dawson,67,CLV,35,-2.,C.Rainey,27
P.Dawson,65,CLV,35,0.,C.Rainey,19
S.Suisham,70,PIT,35,-5.,T.Benjamin,29
S.Suisham,65,PIT,35,0.,J.Cribbs,20
S.Suisham,55,PIT,35,10.,J.Cribbs,22
J.Scobee,62,JAX,35,3.,D.Reynaud,18
R.Bironas,65,TEN,35,0.,J.Shipley,24
J.Scobee,63,JAX,35,2.,D.Reynaud,21
R.Bironas,66,TEN,35,-1.,J.Shipley,20
R.Bironas,62,TEN,35,3.,J.Shipley,17
R.Bironas,60,TEN,35,5.,J.Shipley,15
R.Bironas,65,TEN,35,0.,J.Shipley,24
M.Crosby,69,GB,35,-4.,M.Sherels,27
B.Walsh,66,MIN,35,-1.,J.Ross,44
M.Crosby,66,GB,35,-1.,M.Sherels,41
M.Crosby,68,GB,35,-3.,J.Robinson,23
B.Walsh,67,MIN,35,-2.,J.Ross,15
M.Crosby,71,GB,35,-6.,M.Sherels,27
B.Walsh,70,MIN,35,-5.,J.Ross,27
M.Crosby,66,GB,35,-1.,M.Sherels,29
S.Gostkowski,65,NE,35,0.,M.Thigpen,22
S.Gostkowski,63,NE,35,2.,M.Thigpen,4
M.Prater,60,DEN,35,5.,D.Wylie,19
M.Prater,60,DEN,35,5.,D.Wylie,24
M.Prater,68,DEN,35,-3.,D.Wylie,26
S.Janikowski,64,OAK,35,1.,M.Spurlock,99
N.Novak,66,SD,35,-1.,M.Goodson,15
S.Janikowski,64,OAK,35,1.,M.Spurlock,18
N.Novak,65,SD,35,0.,C.Francies,21
N.Novak,67,SD,35,-2.,C.Francies,25
D.Akers,68,SF,35,-3.,L.Stephens-Howling,25
J.Feely,67,ARZ,35,-2.,L.James,33
J.Feely,49,ARZ,35,16.,D.Walker,3
D.Akers,60,SF,35,5.,L.Stephens-Howling,16
D.Akers,65,SF,35,0.,L.Stephens-Howling,26
D.Akers,64,SF,35,1.,L.Stephens-Howling,21
D.Akers,67,SF,35,-2.,L.Stephens-Howling,21
S.Hauschka,70,SEA,35,-5.,C.Givens,25
S.Hauschka,67,SEA,35,-2.,C.Givens,26
G.Zuerlein,65,SL,35,0.,L.Washington,15
G.Zuerlein,68,SL,20,12.,L.Washington,23
G.Zuerlein,74,SL,35,-9.,L.Washington,24
D.Bailey,67,DAL,35,-2.,N.Paul,17
D.Bailey,50,DAL,35,15.,E.Royster,17
K.Forbath,62,WAS,35,3.,J.Phillips,20
K.Forbath,61,WAS,35,4.,D.Harris,16
K.Forbath,60,WAS,35,5.,D.Harris,21
D.Bailey,66,DAL,35,-1.,N.Paul,27
K.Forbath,50,WAS,35,15.,D.Harris,16
D.Bailey,67,DAL,35,-2.,N.Paul,48
J.Brown,70,CIN,35,-5.,D.Manning,21
S.Graham,70,HST,35,-5.,A.Jones,21
S.Graham,71,HST,35,-6.,A.Jones,34
J.Brown,71,CIN,35,-6.,D.Manning,26
S.Graham,65,HST,35,0.,A.Jones,28
S.Graham,55,HST,35,10.,C.Peerman,10
S.Graham,69,HST,35,-4.,B.Tate,43
M.Crosby,70,GB,35,-5.,M.Sherels,37
B.Walsh,64,MIN,35,1.,J.Ross,28
P.McAfee,65,IND,35,0.,J.Jones,37
P.McAfee,70,IND,35,-5.,J.Jones,23
S.Hauschka,62,SEA,35,3.,N.Paul,17
K.Forbath,61,WAS,35,4.,L.Washington,24
S.Hauschka,59,SEA,35,6.,N.Paul,17
J.Ryan,58,SEA,35,7.,N.Paul,19
K.Forbath,57,WAS,35,8.,L.Washington,22
J.Ryan,63,SEA,35,2.,N.Paul,22
J.Ryan,69,SEA,35,-4.,N.Paul,22
J.Tucker,63,BLT,35,2.,T.Holliday,23
J.Tucker,70,BLT,35,-5.,T.Holliday,31
M.Prater,72,DEN,35,-7.,J.Jones,24
M.Prater,61,DEN,35,4.,J.Jones,21
J.Tucker,69,BLT,35,-4.,T.Holliday,104
J.Tucker,51,BLT,35,14.,L.Ball,13
M.Crosby,60,GB,35,5.,L.James,23
D.Akers,66,SF,35,-1.,R.Cobb,27
D.Akers,67,SF,35,-2.,R.Cobb,25
R.Longwell,68,SEA,35,-3.,Jz.,28
M.Bosher,72,ATL,35,-7.,L.Washington,37
R.Longwell,62,SEA,35,3.,Jz.,17
R.Longwell,67,SEA,35,-2.,Jz.,26
R.Longwell,71,SEA,35,-6.,Jz.,34
S.Gostkowski,71,NE,35,-6.,D.Manning,94
S.Graham,60,HST,35,5.,D.McCourty,14
S.Graham,53,HST,35,12.,M.Slater,19
S.Gostkowski,69,NE,35,-4.,D.Manning,18
S.Gostkowski,71,NE,35,-6.,D.Manning,69
S.Gostkowski,51,NE,35,14.,J.Casey,14
J.Tucker,66,BLT,35,-1.,D.McCourty,22
S.Gostkowski,60,NE,35,5.,J.Jones,9
S.Gostkowski,54,NE,35,11.,J.Jones,14
J.Tucker,64,BLT,35,1.,D.McCourty,24
J.Tucker,63,BLT,35,2.,D.McCourty,14
P.Dawson,70,AFC,35,-5.,L.Washington,22
P.Dawson,74,AFC,35,-9.,L.Washington,28
P.Dawson,63,AFC,35,2.,L.Washington,25
B.Walsh,72,NFC,35,-7.,J.Cribbs,32
B.Walsh,74,NFC,35,-9.,J.Cribbs,31
T.Morstead,60,NFC,35,5.,C.Spiller,15
D.Akers,73,SF,35,-8.,J.Jones,30
J.Tucker,70,BLT,35,-5.,L.James,26
D.Akers,73,SF,35,-8.,J.Jones,108
J.Tucker,72,BLT,35,-7.,L.James,21
D.Akers,70,SF,35,-5.,J.Jones,22
D.Akers,62,SF,35,3.,J.Jones,25
J.Tucker,69,BLT,35,-4.,L.James,28
D.Akers,65,SF,35,0.,J.Jones,21
J.Cortez,64,SF,30,6.,R.Dixon,35
P.Dawson,69,CLV,15,16.,D.,19
R.Lindell,66,SEA,30,4.,T.Kirby,31
S.Janikowski,67,OAK,35,-2.,M.Morris,66
O.Mare,64,MIA,30,6.,C.Morton,29
P.Edinger,61,CHI,30,9.,M.Lewis,26
R.Longwell,70,GB,35,-5.,E.Drummond,22
K.Brown,66,HST,30,4.,B.Mitchell,35
M.Hollis,70,BUF,25,5.,R.Abdullah,35
B.Gramatica,66,ARZ,30,4.,D.Jones,31
W.Richey,63,SD,30,7.,P.Pass,28
W.Richey,61,SD,30,9.,K.Faulk,26
R.Lindell,59,SEA,35,6.,N.Davis,11
J.Jenkins,67,BLT,30,3.,S.Montgomery,32
T.Peterson,68,PIT,30,2.,M.Lewis,33
A.Vinatieri,59,NE,30,11.,T.,24
R.Longwell,57,GB,15,28.,L.Johnson,35
M.Husted,64,KC,30,6.,T.Vanover,29
J.Cortez,53,SF,30,17.,M.Morris,18
P.Dawson,55,CLV,30,15.,J.Lewis,20
M.Knorr,72,DAL,30,-2.,M.Jenkins,37
T.Peterson,57,PIT,35,8.,T.Walters,17
T.Seder,55,JAX,35,10.,J.Lewis,20
M.Vanderjagt,54,IND,30,16.,K.Watson,19
M.Vanderjagt,65,IND,30,5.,L.Betts,60
A.Vinatieri,52,NE,30,18.,C.Rogers,17
T.Sauerbrun,58,CAR,35,7.,J.Fenderson,21
J.Jenkins,66,BLT,35,-1.,B.Bennett,25
T.Seder,63,JAX,30,7.,L.Betts,28
T.Seder,55,JAX,30,15.,W.Jackson,20
T.Peterson,45,PIT,30,25.,M.Green,10
M.Bryant,57,NYG,30,13.,L.Betts,22
P.Dawson,58,CLV,30,12.,B.Bennett,35
P.Dawson,42,CLV,30,28.,N.Luchey,7
N.Rackers,61,CIN,30,9.,F.Jackson,26
N.Rackers,46,CIN,30,24.,Andre',11
J.Cortez,69,SF,30,1.,R.Caldwell,35
M.Knorr,63,DEN,35,2.,K.Kasper,19
P.Edinger,62,CHI,30,8.,T.,27
J.,kicks,from,SL,CHI,-3.,35
N.Rackers,61,CIN,35,4.,L.Mays,28
J.Hall,51,NYJ,30,19.,P.,16
J.Hanson,72,DET,30,-2.,A.Merritt,37
M.Bryant,72,NYG,25,3.,J.McCareins,32
M.,kicks,from,KC,ARZ,20.,15
J.Reed,54,PIT,30,16.,S.,19
P.Edinger,65,CHI,30,5.,J.Walker,30
R.Longwell,64,GB,30,6.,L.Johnson,29
W.Richey,51,SD,30,19.,P.,16
D.Akers,53,PHI,30,17.,T.,18
M.Bryant,60,NYG,30,10.,L.Betts,25
M.Bryant,50,NYG,30,20.,K.Watson,15
D.Akers,63,PHI,30,7.,J.Williams,28
D.Akers,51,PHI,30,19.,J.Williams,46
P.Edinger,68,CHI,30,2.,T.,33
H.Epstein,65,MIN,30,5.,M.Lewis,30
N.Rackers,50,CIN,30,20.,E.,15
S.Christie,45,SD,25,30.,J.Burns,35
M.Bryant,53,NYG,30,17.,W.Dantzler,18
M.Bryant,61,NYG,30,9.,W.Dantzler,35
J.Nedney,62,TEN,30,8.,K.Faulk,35
N.Rackers,62,CIN,30,8.,M.Lewis,35
T.Sauerbrun,58,CAR,30,12.,A.Merritt,23
P.Edinger,70,CHI,30,0.,I.Byrd,35
D.Akers,62,PHI,25,13.,D.Joyce,35
M.Stover,57,BLT,30,13.,H.Poteat,22
G.Anderson,57,MIN,30,13.,E.Drummond,22
R.Lindell,35,SEA,30,35.,L.,14
M.Gramatica,60,TB,30,10.,A.Merritt,25
J.Hall,50,NYJ,30,20.,J.Walker,15
P.Dawson,52,CLV,30,18.,H.Poteat,17
J.Hall,63,NYJ,30,7.,M.,28
W.Richey,63,BLT,35,2.,I.Taylor,16
P.Dawson,67,CLV,30,3.,B.Pyatt,35
R.Lindell,65,BUF,30,5.,K.Faulk,30
J.Wilkins,64,SL,30,6.,A.Bruce,29
R.Lindell,56,BUF,30,14.,J.Lewis,21
R.Lindell,64,BUF,30,6.,L.Toefield,35
J.Hall,47,WAS,30,23.,B.Kozlowski,12
M.Gramatica,56,TB,30,14.,R.Smart,21
A.Vinatieri,57,NE,30,13.,B.Westbrook,22
P.Edinger,58,CHI,30,12.,J.,23
J.Wilkins,71,SL,30,-1.,J.Scobey,36
B.Gramatica,69,ARZ,35,-4.,A.Harris,40
B.Gramatica,68,ARZ,30,2.,A.Harris,33
P.Edinger,60,CHI,30,10.,D.Stallworth,25
D.Brien,69,NYJ,30,1.,A.Brown,34
O.Pochman,68,SF,30,2.,M.Morris,33
B.Conway,60,NYG,30,10.,B.Westbrook,25
C.Hentrich,58,TEN,30,12.,D.Allen,23
P.Edinger,55,CHI,30,15.,L.,35
W.Richey,62,BLT,35,3.,D.Allen,15
S.Marler,63,JAX,35,2.,L.Brightful,58
R.Longwell,69,GB,30,1.,O.,34
J.Hall,56,WAS,30,14.,M.Morris,21
J.Hall,45,WAS,30,25.,J.Wunsch,10
M.Vanderjagt,57,IND,30,13.,L.Toefield,22
J.Kasay,64,CAR,35,1.,T.Jones,21
J.Wilkins,60,SL,35,5.,L.Brightful,20
R.Longwell,55,GB,35,10.,J.Thrash,18
M.Berger,39,NO,30,31.,B.Kozlowski,4
P.Edinger,55,CHI,30,15.,S.Nead,20
J.Kasay,63,CAR,30,7.,C.Morton,28
R.Longwell,67,GB,30,3.,R.Barlow,32
R.Longwell,62,GB,30,8.,R.Barlow,27
T.Gowin,49,DAL,30,21.,M.Vrabel,14
D.Brien,57,NYJ,30,13.,D.Allen,22
J.Brown,28,SEA,35,37.,M.Smith,2
J.Brown,58,SEA,30,12.,L.Brightful,23
S.Graham,62,CIN,30,8.,L.,27
S.Graham,35,CIN,30,35.,D.,9
S.Graham,66,CIN,30,4.,L.,31
R.Longwell,51,GB,30,19.,E.Drummond,16
J.Wilkins,67,SL,35,-2.,O.,19
R.Lindell,54,BUF,30,16.,D.Joyce,19
P.Edinger,60,CHI,30,10.,J.Scobey,25
W.Richey,68,BLT,30,2.,C.Wilson,35
J.Brown,60,SEA,30,10.,L.Suggs,25
A.Vinatieri,60,NE,35,5.,T.Minor,22
J.Reed,59,PIT,30,11.,L.Jordan,24
S.Graham,59,CIN,35,6.,C.Wilson,15
J.Kasay,56,CAR,30,14.,J.Scobey,21
P.Edinger,63,CHI,30,7.,C.Morton,28
R.Lindell,65,BUF,30,5.,T.Minor,35
J.Brown,62,SEA,30,8.,J.Scobey,27
T.Peterson,42,SF,30,28.,S.Morey,7
T.Peterson,58,SF,30,12.,S.Morey,23
T.Peterson,63,SF,35,2.,K.Carter,25
T.Gowin,68,DAL,30,2.,M.Lewis,33
J.Kasay,61,CAR,30,9.,B.Mitchell,26
J.Reed,65,PIT,35,0.,L.Brightful,11
A.Vinatieri,35,NE,30,35.,K.Mangum,12
J.Wilkins,57,SL,30,13.,J.Scobey,22
S.Graham,64,CIN,30,6.,J.Carter,29
S.Christie,63,NYG,35,2.,J.Reed,27
M.Andersen,44,MIN,30,26.,M.Lehr,9
J.Wilkins,62,SL,30,8.,M.Lewis,27
S.Janikowski,59,OAK,30,11.,T.Cox,24
J.Reed,57,PIT,30,13.,W.Welker,22
S.Graham,59,CIN,30,11.,A.Randle,35
S.Graham,64,CIN,35,1.,R.Colclough,27
T.Gowin,63,NYJ,30,7.,W.Welker,35
M.Bryant,60,IND,30,10.,R.Curry,25
T.Gowin,56,NYJ,30,14.,T.McGee,21
P.Dawson,57,CLV,30,13.,C.Russell,22
P.Dawson,59,CLV,30,11.,C.Russell,35
R.Lindell,72,BUF,15,13.,W.Welker,22
A.Elling,64,MIN,30,6.,M.Lewis,29
A.Elling,63,MIN,30,7.,M.Waddell,28
M.Bryant,63,MIA,35,2.,M.Furrey,20
L.Tynes,61,KC,30,9.,A.Rossum,26
M.Vanderjagt,62,IND,30,8.,T.Edwards,27
P.Dawson,59,CLV,30,11.,J.Reed,24
W.Richey,63,BLT,30,7.,T.McGee,28
J.Brown,64,SEA,30,6.,L.Croom,35
R.Longwell,64,GB,30,6.,C.Morton,29
R.Longwell,66,GB,30,4.,L.Betts,35
C.Hentrich,56,TEN,30,14.,C.Russell,21
K.Brown,59,HST,30,11.,T.Edwards,24
N.Rackers,46,ARZ,30,24.,T.McGee,11
M.Bryant,61,MIA,30,9.,J.Carter,26
R.Lindell,43,BUF,30,27.,L.Jordan,8
S.Graham,59,CIN,30,11.,R.Lee,24
S.Graham,48,CIN,30,22.,B.Pierce,13
J.Brown,66,SEA,30,4.,M.Hicks,35
T.Peterson,61,SF,35,4.,K.Carter,17
J.Brown,47,SEA,30,23.,A.Battle,12
J.Brown,58,SEA,30,12.,M.Hicks,23
N.Kaeding,65,SD,30,5.,M.Lewis,35
J.Brown,64,SEA,30,6.,A.Harris,29
J.Scobee,52,JAX,30,18.,E.Drummond,35
J.Baker,65,IND,30,5.,J.Moses,35
K.Brown,71,HST,30,-1.,D.Rhodes,36
J.Baker,58,IND,30,12.,J.Moses,23
T.Peterson,45,SF,35,20.,K.Rasmussen,12
J.Cortez,60,MIN,30,10.,R.Ferguson,55
C.Hentrich,69,TEN,30,1.,T.Edwards,34
J.Brown,62,SEA,30,8.,W.Welker,27
J.Cortez,70,MIN,15,15.,J.Lewis,20
L.Tynes,61,KC,30,9.,T.Dwight,26
S.Graham,58,CIN,35,7.,R.Alston,24
J.Taylor,65,TB,30,5.,A.Rossum,30
J.Kasay,66,CAR,30,4.,A.Stecker,31
A.Vinatieri,58,NE,30,12.,R.Alston,23
S.Janikowski,64,OAK,30,6.,D.Hall,29
J.Brown,62,SEA,35,3.,R.Lee,29
J.Scobee,64,JAX,35,1.,J.Azumah,52
R.Lindell,61,BUF,30,9.,R.Alston,35
J.Taylor,65,TB,30,5.,J.Chatman,35
R.Longwell,35,GB,30,35.,J.DeVries,5
J.Hall,55,WAS,30,15.,J.Reed,20
D.Akers,58,PHI,30,12.,L.Betts,23
L.Tynes,48,KC,30,22.,T.Luke,13
L.Tynes,65,KC,30,5.,T.Luke,30
S.Graham,56,CIN,30,14.,L.Fletcher,21
C.Stanley,64,HST,30,6.,J.Azumah,29
M.Gramatica,35,IND,30,35.,J.Johnson,6
J.Scobee,62,JAX,30,8.,J.Gaffney,27
R.Lindell,50,BUF,30,20.,C.Wilson,15
T.Gowin,56,NYJ,30,14.,K.Kasper,21
J.Wilkins,64,SL,30,6.,J.Cotchery,35
O.Mare,53,MIA,30,17.,B.Sams,18
J.Brown,59,SEA,30,11.,A.Rossum,24
S.Janikowski,59,OAK,30,11.,D.Allen,24
M.Gramatica,69,IND,30,1.,C.Sapp,34
M.Gramatica,60,IND,30,10.,C.Sapp,25
R.Longwell,52,GB,30,18.,M.Moore,17
J.Cortez,54,MIN,30,16.,N.Davenport,19
T.Gowin,65,NYJ,30,5.,I.Taylor,30
J.Wilkins,61,SL,30,9.,A.Rossum,26
A.Vinatieri,61,NE,30,9.,J.Reed,26
P.Ernster,58,DEN,30,12.,W.Welker,23
S.Graham,63,CIN,30,7.,R.Droughns,35
D.Akers,68,PHI,30,2.,A.Rossum,33
M.Bartrum,51,PHI,30,19.,O.Amey,16
A.Vinatieri,71,NE,30,-1.,R.Smart,35
R.Longwell,65,GB,30,5.,A.Perkins,35
J.Baker,59,CAR,30,11.,W.Welker,24
M.Bryant,62,TB,35,3.,N.Davenport,17
S.Graham,66,CIN,35,-1.,J.Azumah,18
J.Nedney,63,SF,35,2.,T.Thompson,30
J.Feely,67,NYG,30,3.,D.Sproles,32
N.Kaeding,40,SD,30,30.,V.Shiancoe,5
S.Graham,71,CIN,30,-1.,J.Mathis,35
A.Elling,64,BLT,35,1.,J.Miller,21
P.Dawson,62,CLV,30,8.,J.Azumah,35
R.Lindell,46,BUF,30,24.,W.Heller,11
T.Sauerbrun,66,DEN,30,4.,J.Thrash,31
J.Scobee,38,JAX,30,32.,D.Kreider,3
N.Kaeding,59,SD,30,11.,C.Carr,24
J.Brown,57,SEA,30,13.,J.Mathis,22
L.Tynes,57,KC,30,13.,W.Welker,22
N.Novak,59,WAS,30,11.,M.Hicks,24
D.Rayner,65,IND,30,5.,J.Mathis,35
D.Rayner,73,IND,30,-3.,J.Mathis,38
T.Sauerbrun,66,DEN,30,4.,W.Ponder,31
P.Dawson,73,CLV,30,-3.,J.Mathis,38
P.Dawson,61,CLV,30,9.,J.Mathis,35
R.Gould,69,CHI,30,1.,E.Drummond,34
J.Reed,50,PIT,35,15.,B.Sams,12
S.Janikowski,46,OAK,30,24.,C.Horn,11
S.Janikowski,55,OAK,30,15.,D.Hall,20
J.Nedney,67,SF,30,3.,W.Ponder,35
J.Brown,68,SEA,35,-3.,J.Moses,32
J.Brown,68,SEA,30,2.,J.Moses,35
J.Reed,49,PIT,30,21.,C.Williams,14
J.Cortez,62,PHI,30,8.,L.Betts,27
J.Hall,64,WAS,30,6.,R.Hood,29
M.Nugent,59,NYJ,30,11.,R.Smart,24
R.Longwell,61,GB,30,9.,A.Rossum,26
M.Koenen,71,ATL,30,-1.,R.Lee,35
S.Suisham,60,DAL,30,10.,R.Hood,25
J.Reed,67,PIT,30,3.,C.Taylor,32
J.Reed,70,PIT,35,-5.,C.Taylor,24
S.Janikowski,60,OAK,25,15.,R.Parson,35
J.Wilkins,64,SL,30,6.,R.Swinton,35
J.Feely,64,NYG,30,6.,R.Hood,29
N.Kaeding,46,SD,30,24.,R.Neufeld,11
J.Hall,57,WAS,30,13.,D.Sproles,22
S.Janikowski,67,OAK,30,3.,W.Welker,32
J.Feely,57,NYG,30,13.,J.Scobey,22
T.France,65,TB,30,5.,A.Stecker,30
S.Janikowski,65,OAK,30,5.,D.Sproles,35
D.Akers,57,PHI,30,13.,J.Scobey,22
D.Rayner,51,IND,30,19.,D.Wimbush,16
J.Hall,66,WAS,30,4.,R.Swinton,31
J.Hanson,50,DET,30,20.,A.Carroll,15
J.Hanson,35,DET,30,35.,K.Peterson,5
J.Hanson,68,DET,30,2.,A.Chatman,33
J.Brown,66,SEA,30,4.,A.Jones,31
J.Kasay,39,CAR,30,31.,L.Hall,4
C.Kluwe,48,MIN,35,17.,A.Randle,16
S.Graham,62,CIN,30,8.,R.McQuarters,27
B.Cundiff,48,DAL,30,22.,M.Sellers,13
J.Hall,61,WAS,30,9.,T.Thompson,26
J.Hall,57,WAS,30,13.,T.Thompson,22
M.Stover,44,BLT,30,26.,A.Carroll,9
J.Hall,59,WAS,30,11.,C.Morton,24
M.Koenen,65,ATL,30,5.,E.Shepherd,30
B.Cundiff,66,DAL,30,4.,J.Robertson,31
R.Gould,60,CHI,30,10.,A.Carroll,25
R.Gould,58,CHI,30,12.,A.Carroll,23
P.Edinger,61,MIN,35,4.,C.Taylor,21
M.Bryant,58,TB,30,12.,L.Betts,23
J.Reed,51,PIT,35,14.,C.Adams,23
J.Kasay,67,CAR,30,3.,J.Scobey,32
O.Mare,63,MIA,30,7.,S.Holmes,28
N.Rackers,67,ARZ,30,3.,M.Hicks,32
R.Lindell,55,BUF,30,15.,W.Welker,20
S.Janikowski,72,OAK,30,-2.,B.Sams,37
S.Koch,59,BLT,30,11.,C.Carr,24
J.Wilkins,54,SL,30,16.,M.Robinson,19
J.Baker,61,CAR,30,9.,M.Pittman,26
R.Longwell,62,MIN,30,8.,R.Davis,35
J.Carney,61,NO,30,9.,J.Norwood,35
O.Mare,76,MIA,30,-6.,E.Shepherd,41
R.Lindell,48,BUF,30,22.,M.Rosenthal,13
J.Scobee,71,JAX,30,-1.,R.Cartwright,35
J.Scobee,47,JAX,30,23.,M.Sellers,12
J.Brown,67,SEA,30,3.,R.Davis,32
R.Gould,64,CHI,30,6.,W.Ponder,29
D.Frost,62,WAS,30,8.,C.Morton,35
J.Baker,58,CAR,30,12.,J.Cribbs,23
L.Tynes,69,KC,30,1.,J.Arrington,35
D.Akers,68,PHI,25,7.,T.Thompson,28
D.Akers,43,PHI,30,27.,A.Glenn,8
L.Tynes,58,KC,30,12.,M.Turner,23
S.Gostkowski,67,NE,35,-2.,T.McGee,28
M.Bryant,56,TB,30,14.,C.Morton,21
S.Gostkowski,58,NE,30,12.,Be.Johnson,23
S.Weatherford,67,NO,30,3.,M.Pittman,35
M.Nugent,54,NYJ,30,16.,K.Faulk,19
A.Vinatieri,60,IND,30,10.,T.McGee,25
R.Lindell,66,BUF,30,4.,T.Wilkins,31
R.Lindell,68,BUF,30,2.,T.Wilkins,33
J.Nedney,63,SF,30,7.,E.Drummond,28
J.Nedney,55,SF,30,15.,E.Drummond,20
J.Carney,52,NO,30,18.,N.Davenport,17
D.Akers,55,PHI,30,15.,B.Wade,20
M.Stover,65,BLT,30,5.,J.Norwood,30
N.Novak,55,WAS,30,15.,N.Goings,20
N.Novak,63,WAS,30,7.,N.Goings,28
M.Nugent,53,NYJ,30,17.,D.Wynn,18
M.Koenen,68,ATL,30,2.,R.Cartwright,35
M.Nugent,53,NYJ,30,17.,N.Herron,18
J.Feely,62,NYG,30,8.,M.Austin,27
P.Dawson,57,CLV,30,13.,S.Morey,22
M.Stover,56,BLT,30,14.,D.Hall,35
R.Longwell,66,MIN,35,-1.,E.Drummond,23
M.Nugent,40,NYJ,30,30.,M.Haggan,5
M.Bryant,35,TB,30,35.,D.McClover,9
M.Stover,55,BLT,30,15.,J.Cribbs,20
J.Wilkins,68,SL,30,2.,C.Carr,33
N.Kaeding,60,SD,30,10.,D.Hall,25
M.Stover,66,BLT,35,-1.,N.Davenport,25
J.Reed,41,PIT,35,24.,J.Johnson,8
P.Dawson,35,CLV,30,35.,J.Sowell,11
R.Bironas,35,TEN,30,35.,T.McGee,1
R.Bironas,61,TEN,30,9.,T.McGee,35
J.Kasay,66,CAR,30,4.,M.Lewis,31
J.Carney,66,NO,30,4.,D.Williams,31
J.Wilkins,70,SL,30,0.,Be.Johnson,65
N.Rackers,67,ARZ,30,3.,C.Gordon,32
P.Ernster,71,DEN,30,-1.,M.Hicks,36
A.Vinatieri,72,IND,30,-2.,W.Welker,37
M.Nugent,63,NYJ,30,7.,E.Hobbs,28
S.Gostkowski,66,NE,30,4.,J.Miller,35
D.Akers,60,PHI,30,10.,M.Lewis,25
D.Akers,65,PHI,30,5.,M.Lewis,30
J.Hanson,68,DET,30,2.,C.Carr,35
R.Bironas,71,TEN,30,-1.,T.Rushing,36
P.Dawson,63,CLV,30,7.,G.Holt,28
J.Kasay,47,CAR,30,23.,J.Cook,12
S.Suisham,63,WAS,30,7.,C.Buckhalter,28
S.Suisham,63,WAS,30,7.,C.Buckhalter,28
D.Akers,66,PHI,30,4.,B.Calhoun,31
K.Brown,57,HST,30,13.,L.Lawton,22
N.Rackers,80,ARZ,15,5.,Y.Figurs,35
J.Brown,63,SEA,35,2.,G.Holt,15
S.Graham,68,CIN,30,2.,A.Pearman,33
L.Tynes,72,NYG,30,-2.,R.Cartwright,37
N.Folk,63,DAL,30,7.,D.Hester,28
K.Brown,73,HST,30,-3.,J.Norwood,35
M.Koenen,74,ATL,30,-4.,D.Wynn,39
A.Vinatieri,69,IND,30,1.,D.Hixon,35
J.Feely,72,MIA,30,-2.,D.Wynn,37
K.Brown,73,HST,30,-3.,T.Ginn,35
M.Bryant,61,TB,30,9.,C.Thorpe,35
R.Longwell,52,MIN,30,18.,D.Hester,17
J.Kasay,68,CAR,30,2.,S.Breaston,33
L.Tynes,72,NYG,30,-2.,M.Hicks,35
L.Tynes,58,NYG,30,12.,M.Hicks,23
R.Gould,38,CHI,30,32.,G.Lewis,3
J.Feely,65,MIA,30,5.,A.Bradshaw,35
J.Feely,66,MIA,30,4.,R.Droughns,31
J.Hanson,49,DET,30,21.,R.Davis,14
N.Rackers,69,ARZ,30,1.,M.Spurlock,35
S.Graham,35,CIN,30,35.,R.Neufeld,-1
J.Brown,69,SEA,30,1.,J.Cribbs,34
S.Suisham,56,WAS,30,14.,J.Reed,21
J.Reed,45,PIT,30,25.,D.Dinkins,10
J.Wilkins,66,SL,30,4.,P.Thomas,35
L.Tynes,60,NYG,30,10.,M.Austin,25
N.Rackers,66,ARZ,35,-1.,A.Cason,22
L.Tynes,47,NYG,30,23.,B.Saipaia,12
D.Akers,42,PHI,30,28.,P.Cobbs,7
